  0.17087324E+01  0.13160919E+02  0.99981633E+00
  0.17131138E+01  0.13155416E+02  0.99981681E+00
  0.17174951E+01  0.13149914E+02  0.99981729E+00
  0.17218765E+01  0.13144414E+02  0.99981777E+00
  0.17262578E+01  0.13138919E+02  0.99981825E+00
  0.17306392E+01  0.13133430E+02  0.99981873E+00
  0.17350206E+01  0.13127948E+02  0.99981921E+00
  0.17394019E+01  0.13122475E+02  0.99981968E+00
  0.17437833E+01  0.13117012E+02  0.99982015E+00
  0.17481647E+01  0.13111561E+02  0.99982062E+00
  0.17525460E+01  0.13106122E+02  0.99982108E+00
  0.17569274E+01  0.13100698E+02  0.99982154E+00
  0.17613088E+01  0.13095289E+02  0.99982200E+00
  0.17656901E+01  0.13089897E+02  0.99982245E+00
  0.17700715E+01  0.13084523E+02  0.99982290E+00
  0.17744529E+01  0.13079168E+02  0.99982335E+00
  0.17788342E+01  0.13073834E+02  0.99982379E+00
  0.17832156E+01  0.13068522E+02  0.99982422E+00
  0.17875970E+01  0.13063233E+02  0.99982465E+00
  0.17919783E+01  0.13057969E+02  0.99982508E+00
  0.17963597E+01  0.13052729E+02  0.99982550E+00
  0.18007411E+01  0.13047517E+02  0.99982591E+00
  0.18051224E+01  0.13042332E+02  0.99982632E+00
  0.18095038E+01  0.13037177E+02  0.99982673E+00
  0.18138852E+01  0.13032051E+02  0.99982713E+00
  0.18182665E+01  0.13026956E+02  0.99982752E+00
  0.18226479E+01  0.13021894E+02  0.99982791E+00
  0.18270292E+01  0.13016865E+02  0.99982829E+00
  0.18314106E+01  0.13011870E+02  0.99982866E+00
  0.18357920E+01  0.13006911E+02  0.99982903E+00
  0.18401733E+01  0.13001988E+02  0.99982940E+00
  0.18445547E+01  0.12997102E+02  0.99982975E+00
  0.18489361E+01  0.12992254E+02  0.99983010E+00
  0.18533174E+01  0.12987446E+02  0.99983045E+00
  0.18576988E+01  0.12982678E+02  0.99983079E+00
  0.18620802E+01  0.12977951E+02  0.99983112E+00
  0.18664615E+01  0.12973266E+02  0.99983145E+00
  0.18708429E+01  0.12968624E+02  0.99983177E+00
  0.18752243E+01  0.12964026E+02  0.99983208E+00
  0.18796056E+01  0.12959472E+02  0.99983239E+00
  0.18839870E+01  0.12954964E+02  0.99983269E+00
  0.18883684E+01  0.12950502E+02  0.99983299E+00
  0.18927497E+01  0.12946088E+02  0.99983328E+00
  0.18971311E+01  0.12941721E+02  0.99983356E+00
  0.19015125E+01  0.12937403E+02  0.99983384E+00
  0.19058938E+01  0.12933134E+02  0.99983411E+00
  0.19102752E+01  0.12928916E+02  0.99983438E+00
  0.19146565E+01  0.12924749E+02  0.99983464E+00
  0.19190379E+01  0.12920633E+02  0.99983489E+00
  0.19234193E+01  0.12916570E+02  0.99983514E+00
  0.19278006E+01  0.12912559E+02  0.99983538E+00
  0.19321820E+01  0.12908603E+02  0.99983561E+00
  0.19365634E+01  0.12904701E+02  0.99983584E+00
  0.19409447E+01  0.12900854E+02  0.99983607E+00
  0.19453261E+01  0.12897063E+02  0.99983628E+00
  0.19497075E+01  0.12893328E+02  0.99983650E+00
  0.19540888E+01  0.12889649E+02  0.99983670E+00
  0.19584702E+01  0.12886029E+02  0.99983690E+00
  0.19628516E+01  0.12882467E+02  0.99983710E+00
  0.19672329E+01  0.12878963E+02  0.99983728E+00
  0.19716143E+01  0.12875518E+02  0.99983747E+00
  0.19759957E+01  0.12872133E+02  0.99983764E+00
  0.19803770E+01  0.12868809E+02  0.99983781E+00
  0.19847584E+01  0.12865545E+02  0.99983798E+00
  0.19891398E+01  0.12862343E+02  0.99983814E+00
  0.19935211E+01  0.12859202E+02  0.99983829E+00
  0.19979025E+01  0.12856124E+02  0.99983844E+00
  0.20022839E+01  0.12853109E+02  0.99983858E+00
  0.20066652E+01  0.12850156E+02  0.99983871E+00
  0.20110466E+01  0.12847268E+02  0.99983884E+00
  0.20154279E+01  0.12844443E+02  0.99983896E+00
  0.20198093E+01  0.12841683E+02  0.99983908E+00
  0.20241907E+01  0.12838988E+02  0.99983919E+00
  0.20285720E+01  0.12836358E+02  0.99983929E+00
  0.20329534E+01  0.12833793E+02  0.99983938E+00
  0.20373348E+01  0.12831295E+02  0.99983947E+00
  0.20417161E+01  0.12828863E+02  0.99983955E+00
  0.20460975E+01  0.12826498E+02  0.99983962E+00
  0.20504789E+01  0.12824200E+02  0.99983968E+00
  0.20548602E+01  0.12821970E+02  0.99983973E+00
  0.20592416E+01  0.12819807E+02  0.99983978E+00
  0.20636230E+01  0.12817712E+02  0.99983981E+00
  0.20680043E+01  0.12815686E+02  0.99983982E+00
  0.20723857E+01  0.12813728E+02  0.99983983E+00
  0.20767671E+01  0.12811839E+02  0.99983982E+00
  0.20811484E+01  0.12810019E+02  0.99983979E+00
  0.20855298E+01  0.12808268E+02  0.99983974E+00
  0.20899112E+01  0.12806587E+02  0.99983968E+00
  0.20942925E+01  0.12804976E+02  0.99983958E+00
  0.20986739E+01  0.12803435E+02  0.99983945E+00
  0.21030552E+01  0.12801965E+02  0.99983929E+00
  0.21074366E+01  0.12800565E+02  0.99983908E+00
  0.21118180E+01  0.12799235E+02  0.99983881E+00
  0.21161993E+01  0.12797976E+02  0.99983847E+00
  0.21205807E+01  0.12796789E+02  0.99983803E+00
  0.21249621E+01  0.12795672E+02  0.99983747E+00
  0.21293434E+01  0.12794627E+02  0.99983674E+00
  0.21337248E+01  0.12793653E+02  0.99983577E+00
  0.21381062E+01  0.12792751E+02  0.99983445E+00
  0.21424875E+01  0.12791920E+02  0.99983259E+00
  0.21468689E+01  0.12791161E+02  0.99982984E+00
  0.21512503E+01  0.12790474E+02  0.99982552E+00
  0.21556316E+01  0.12789858E+02  0.99981808E+00
  0.21600130E+01  0.12789313E+02  0.99980349E+00
  0.21643944E+01  0.12788837E+02  0.99976987E+00
  0.21687757E+01  0.12788425E+02  0.99969352E+00
  0.21731571E+01  0.12788072E+02  0.99961840E+00
  0.21775385E+01  0.12787788E+02  0.99959645E+00
  0.21819198E+01  0.12787581E+02  0.99959243E+00
